sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-71,-36,206.88695,0.9950659,-1.1797614,7.287994,-0.39054742,7.7696877,2.026875
grid,-71,-35,206.24136,0.98947585,-1.1919069,7.320878,-0.3913959,7.7696877,2.026875
grid,-71,-34,205.58852,0.98401284,-1.2039585,7.3536196,-0.39223808,7.7696877,2.026875
grid,-71,-33,204.9285,0.97867894,-1.2159067,7.3862143,-0.39307386,7.7696877,2.026875
grid,-71,-32,204.2613,0.9734764,-1.227746,7.4186587,-0.39390305,7.7696877,2.026875
grid,-71,-31,203.58704,0.9684072,-1.2394667,7.4509454,-0.39472535,7.7696877,2.026875
grid,-71,-30,202.90578,0.96347356,-1.2510598,7.483071,-0.3955407,7.7696877,2.026875
grid,-71,-29,202.2176,0.9586775,-1.2625167,7.5150294,-0.39634869,7.7696877,2.026875
grid,-71,-28,201.52261,0.9540211,-1.2738278,7.5468154,-0.39714924,7.7696877,2.026875
grid,-71,-27,200.8209,0.94950646,-1.284984,7.5784245,-0.39794204,7.7696877,2.026875
grid,-71,-26,200.11261,0.94513553,-1.2959744,7.60985,-0.39872685,7.7696877,2.026875
grid,-71,-25,199.39783,0.94091046,-1.3067894,7.641088,-0.39950353,7.7696877,2.026875
grid,-71,-24,198.67671,0.9368331,-1.3174181,7.6721325,-0.40027183,7.7696877,2.026875
grid,-71,-23,197.94942,0.93290544,-1.3278489,7.7029767,-0.40103137,7.7696877,2.026875
grid,-71,0,180,0.8875,-1.483305,8.343531,-0.415531,7.7696877,2.026875
grid,-71,23,162.0506,0.93290544,-1.4703202,9.028061,-0.42724603,7.7696877,2.026875
grid,-71,24,161.3233,0.9368331,-1.4679568,9.062443,-0.42777634,7.7696877,2.026875
grid,-71,25,160.60219,0.94091046,-1.4655027,9.097128,-0.42830783,7.7696877,2.026875
grid,-71,26,159.8874,0.94513553,-1.4629633,9.13211,-0.42884064,7.7696877,2.026875
grid,-71,27,159.17911,0.94950646,-1.4603453,9.1673765,-0.42937458,7.7696877,2.026875
grid,-71,28,158.4774,0.9540211,-1.4576523,9.202921,-0.42990965,7.7696877,2.026875
grid,-71,29,157.78241,0.9586775,-1.4548903,9.238734,-0.43044576,7.7696877,2.026875
grid,-71,30,157.09422,0.96347356,-1.4520637,9.274807,-0.43098298,7.7696877,2.026875
grid,-71,31,156.41298,0.9684072,-1.4491786,9.311131,-0.43152103,7.7696877,2.026875
grid,-71,32,155.73871,0.9734764,-1.4462368,9.347699,-0.43206015,7.7696877,2.026875
grid,-71,33,155.07152,0.97867894,-1.4432455,9.384501,-0.43260014,7.7696877,2.026875
grid,-71,34,154.4115,0.98401284,-1.4402076,9.42153,-0.43314093,7.7696877,2.026875
grid,-71,35,153.75865,0.98947585,-1.4371262,9.45878,-0.4336826,7.7696877,2.026875
grid,-71,36,153.11307,0.9950659,-1.4340061,9.496243,-0.43422496,7.7696877,2.026875
grid,-70,-38,208.49565,0.99561536,-1.1178534,7.2198524,-0.38893756,7.7696877,2.026875
grid,-70,-37,207.85966,0.9897127,-1.1302056,7.253075,-0.38980088,7.7696877,2.026875
grid,-70,-36,207.21613,0.98393345,-1.1424809,7.286166,-0.39065835,7.7696877,2.026875
grid,-70,-35,206.56506,0.97827977,-1.1546715,7.3191195,-0.39150983,7.7696877,2.026875
grid,-70,-34,205.90652,0.9727538,-1.16677,7.3519316,-0.3923551,7.7696877,2.026875
grid,-70,-33,205.24054,0.9673579,-1.1787691,7.3845973,-0.393194,7.7696877,2.026875
grid,-70,-32,204.56718,0.96209407,-1.19066,7.4171114,-0.39402628,7.7696877,2.026875
grid,-70,-31,203.8865,0.9569646,-1.202435,7.44947,-0.3948517,7.7696877,2.026875
grid,-70,-30,203.19861,0.95197165,-1.2140843,7.4816656,-0.39567012,7.7696877,2.026875
grid,-70,-29,202.50354,0.9471173,-1.2256,7.5136952,-0.3964812,7.7696877,2.026875
grid,-70,-28,201.80142,0.94240385,-1.2369716,7.5455523,-0.3972848,7.7696877,2.026875
grid,-70,-27,201.09236,0.9378333,-1.2481896,7.577231,-0.39808068,7.7696877,2.026875
grid,-70,-26,200.37645,0.9334077,-1.2592442,7.608728,-0.3988686,7.7696877,2.026875
grid,-70,-25,199.65384,0.9291293,-1.2701243,7.640035,-0.39964825,7.7696877,2.026875
grid,-70,-24,198.92465,0.925,-1.2808197,7.671148,-0.40041953,7.7696877,2.026875
grid,-70,-23,198.18906,0.9210219,-1.291318,7.7020597,-0.40118203,7.7696877,2.026875
grid,-70,0,180,0.875,-1.4479413,8.343561,-0.41572252,7.7696877,2.026875
grid,-70,23,161.81096,0.9210219,-1.434384,9.029554,-0.4274442,7.7696877,2.026875
grid,-70,24,161.07536,0.925,-1.4319896,9.064039,-0.4279749,7.7696877,2.026875
grid,-70,25,160.34618,0.9291293,-1.4295055,9.098829,-0.42850685,7.7696877,2.026875
grid,-70,26,159.62357,0.9334077,-1.4269367,9.133916,-0.42904007,7.7696877,2.026875
grid,-70,27,158.90765,0.9378333,-1.424289,9.169289,-0.42957446,7.7696877,2.026875
grid,-70,28,158.1986,0.94240385,-1.4215684,9.20494,-0.43010992,7.7696877,2.026875
grid,-70,29,157.49648,0.9471173,-1.4187799,9.240858,-0.43064648,7.7696877,2.026875
grid,-70,30,156.8014,0.95197165,-1.4159278,9.277039,-0.4311841,7.7696877,2.026875
grid,-70,31,156.11351,0.9569646,-1.4130177,9.31347,-0.4317226,7.7696877,2.026875
grid,-70,32,155.43283,0.96209407,-1.4100534,9.350144,-0.4322621,7.7696877,2.026875
grid,-70,33,154.75948,0.9673579,-1.4070399,9.3870535,-0.43280244,7.7696877,2.026875
grid,-70,34,154.09349,0.9727538,-1.4039803,9.4241905,-0.4333437,7.7696877,2.026875
grid,-70,35,153.43495,0.97827977,-1.40088,9.461545,-0.4338857,7.7696877,2.026875
grid,-70,36,152.78389,0.98393345,-1.3977416,9.499112,-0.43442848,7.7696877,2.026875
grid,-70,37,152.14035,0.9897127,-1.3945694,9.536882,-0.434972,7.7696877,2.026875
grid,-70,38,151.50436,0.99561536,-1.3913658,9.57485,-0.43551615,7.7696877,2.026875
grid,-69,-40,210.10132,0.9969485,-1.0554891,7.1508856,-0.38729143,7.7696877,2.026875
grid,-69,-39,209.4759,0.99073833,-1.0680099,7.1844277,-0.38816875,7.7696877,2.026875
grid,-69,-38,208.84267,0.98464775,-1.0804696,7.217848,-0.38904068,7.7696877,2.026875
grid,-69,-37,208.20164,0.978679,-1.092861,7.251139,-0.38990706,7.7696877,2.026875
grid,-69,-36,207.55283,0.9728341,-1.1051779,7.284301,-0.3907676,7.7696877,2.026875
grid,-69,-35,206.89626,0.9671156,-1.1174129,7.3173246,-0.3916222,7.7696877,2.026875
grid,-69,-34,206.23195,0.9615255,-1.1295588,7.3502088,-0.39247063,7.7696877,2.026875
grid,-69,-33,205.55998,0.95606613,-1.1416067,7.382946,-0.39331263,7.7696877,2.026875
grid,-69,-32,204.88037,0.95073986,-1.1535501,7.415532,-0.39414808,7.7696877,2.026875
grid,-69,-31,204.19322,0.9455488,-1.1653786,7.447962,-0.39497662,7.7696877,2.026875
grid,-69,-30,203.49858,0.9404952,-1.1770846,7.4802303,-0.39579818,7.7696877,2.026875
grid,-69,-29,202.79652,0.9355814,-1.188659,7.512333,-0.39661247,7.7696877,2.026875
grid,-69,-28,202.08719,0.93080944,-1.2000906,7.544261,-0.39741915,7.7696877,2.026875
grid,-69,-27,201.37064,0.9261817,-1.2113714,7.5760126,-0.39821815,7.7696877,2.026875
grid,-69,-26,200.647,0.9217002,-1.2224901,7.607579,-0.39900914,7.7696877,2.026875
grid,-69,-25,199.91641,0.91736716,-1.233436,7.6389565,-0.39979187,7.7696877,2.026875
grid,-69,-24,199.17902,0.9131847,-1.2441982,7.6701393,-0.40056616,7.7696877,2.026875
grid,-69,-23,198.43497,0.90915483,-1.2547646,7.7011194,-0.40133166,7.7696877,2.026875
grid,-69,0,180,0.8625,-1.4125776,8.343592,-0.41591403,7.7696877,2.026875
grid,-69,23,161.56505,0.90915483,-1.3984373,9.031081,-0.42764246,7.7696877,2.026875
grid,-69,24,160.821,0.9131847,-1.3960123,9.065671,-0.42817363,7.7696877,2.026875
grid,-69,25,160.0836,0.91736716,-1.3934972,9.100567,-0.42870602,7.7696877,2.026875
grid,-69,26,159.35301,0.9217002,-1.3908986,9.135761,-0.42923966,7.7696877,2.026875
grid,-69,27,158.62938,0.9261817,-1.3882222,9.171243,-0.42977446,7.7696877,2.026875
grid,-69,28,157.91283,0.93080944,-1.3854737,9.207002,-0.4303104,7.7696877,2.026875
grid,-69,29,157.20349,0.9355814,-1.382659,9.243029,-0.43084738,7.7696877,2.026875
grid,-69,30,156.50143,0.9404952,-1.3797809,9.279317,-0.4313854,7.7696877,2.026875
grid,-69,31,155.8068,0.9455488,-1.3768463,9.315857,-0.4319243,7.7696877,2.026875
grid,-69,32,155.11963,0.95073986,-1.3738586,9.35264,-0.43246427,7.7696877,2.026875
grid,-69,33,154.44003,0.95606613,-1.3708233,9.389657,-0.433005,7.7696877,2.026875
grid,-69,34,153.76807,0.9615255,-1.367744,9.4269,-0.4335466,7.7696877,2.026875
grid,-69,35,153.10376,0.9671156,-1.3646238,9.464362,-0.434089,7.7696877,2.026875
grid,-69,36,152.44719,0.9728341,-1.3614674,9.502035,-0.43463215,7.7696877,2.026875
grid,-69,37,151.79837,0.978679,-1.3582785,9.539911,-0.43517607,7.7696877,2.026875
grid,-69,38,151.15735,0.98464775,-1.3550605,9.577982,-0.4357206,7.7696877,2.026875
grid,-69,39,150.52411,0.99073833,-1.3518152,9.616242,-0.4362658,7.7696877,2.026875
grid,-69,40,149.8987,0.9969485,-1.3485483,9.654683,-0.43681157,7.7696877,2.026875
grid,-68,-42,211.70145,0.99906206,-0.9927579,7.081133,-0.38561067,7.7696877,2.026875
grid,-68,-41,211.08752,0.9925504,-1.0054102,7.114974,-0.38650122,7.7696877,2.026875
grid,-68,-40,210.46556,0.98615414,-1.0180162,7.148703,-0.38738677,7.7696877,2.026875
grid,-68,-39,209.83556,0.9798757,-1.03057,7.182314,-0.38826713,7.7696877,2.026875
grid,-68,-38,209.1975,0.9737171,-1.0430653,7.215803,-0.38914213,7.7696877,2.026875
grid,-68,-37,208.5514,0.9676809,-1.055495,7.249166,-0.39001155,7.7696877,2.026875
grid,-68,-36,207.8973,0.9617692,-1.0678525,7.2823977,-0.39087528,7.7696877,2.026875
grid,-68,-35,207.23515,0.9559845,-1.0801316,7.3154945,-0.39173302,7.7696877,2.026875
grid,-68,-34,206.56506,0.9503289,-1.0923234,7.34845,-0.39258462,7.7696877,2.026875
grid,-68,-33,205.88704,0.9448049,-1.1044207,7.38126,-0.3934298,7.7696877,2.026875
grid,-68,-32,205.20114,0.93941474,-1.1164147,7.4139194,-0.3942684,7.7696877,2.026875
grid,-68,-31,204.50742,0.9341607,-1.1282977,7.4464226,-0.39510018,7.7696877,2.026875
grid,-68,-30,203.80595,0.9290452,-1.1400598,7.478764,-0.39592487,7.7696877,2.026875
grid,-68,-29,203.09683,0.9240705,-1.1516924,7.5109386,-0.3967423,7.7696877,2.026875
grid,-68,-28,202.38014,0.9192388,-1.1631852,7.542941,-0.39755225,7.7696877,2.026875
grid,-68,-27,201.65599,0.9145525,-1.1745286,7.5747647,-0.39835438,7.7696877,2.026875
grid,-68,-26,200.92451,0.91001374,-1.1857111,7.6064034,-0.39914852,7.7696877,2.026875
grid,-68,-25,200.1858,0.9056248,-1.1967233,7.637853,-0.39993438,7.7696877,2.026875
grid,-68,-24,199.44005,0.9013878,-1.2075524,7.669106,-0.40071172,7.7696877,2.026875
grid,-68,-23,198.68736,0.897305,-1.2181883,7.7001567,-0.40148032,7.7696877,2.026875
grid,-68,0,180,0.85,-1.3772142,8.343622,-0.4161055,7.7696877,2.026875
grid,-68,23,161.31265,0.897305,-1.3624808,9.032643,-0.4278409,7.7696877,2.026875
grid,-68,24,160.55997,0.9013878,-1.3600234,9.067341,-0.42837247,7.7696877,2.026875
grid,-68,25,159.81421,0.9056248,-1.3574783,9.1023445,-0.4289053,7.7696877,2.026875
grid,-68,26,159.0755,0.91001374,-1.3548497,9.137648,-0.42943943,7.7696877,2.026875
grid,-68,27,158.34402,0.9145525,-1.352145,9.173238,-0.42997465,7.7696877,2.026875
grid,-68,28,157.61987,0.9192388,-1.3493686,9.209107,-0.43051103,7.7696877,2.026875
grid,-68,29,156.90318,0.9240705,-1.3465265,9.245245,-0.43104842,7.7696877,2.026875
grid,-68,30,156.19406,0.9290452,-1.3436234,9.281644,-0.43158686,7.7696877,2.026875
grid,-68,31,155.49258,0.9341607,-1.3406641,9.318294,-0.43212628,7.7696877,2.026875
grid,-68,32,154.79887,0.93941474,-1.337654,9.355186,-0.43266657,7.7696877,2.026875
grid,-68,33,154.11298,0.9448049,-1.3345973,9.392312,-0.43320772,7.7696877,2.026875
grid,-68,34,153.43495,0.9503289,-1.3314973,9.429664,-0.43374974,7.7696877,2.026875
grid,-68,35,152.76486,0.9559845,-1.3283587,9.467233,-0.4342925,7.7696877,2.026875
grid,-68,36,152.10272,0.9617692,-1.3251843,9.505013,-0.43483606,7.7696877,2.026875
grid,-68,37,151.44861,0.9676809,-1.3219793,9.542995,-0.4353803,7.7696877,2.026875
grid,-68,38,150.80252,0.9737171,-1.3187461,9.581171,-0.43592522,7.7696877,2.026875
grid,-68,39,150.16446,0.9798757,-1.3154881,9.619535,-0.43647078,7.7696877,2.026875
grid,-68,40,149.53445,0.98615414,-1.3122083,9.658079,-0.4370169,7.7696877,2.026875
grid,-68,41,148.91249,0.9925504,-1.3089095,9.696796,-0.4375636,7.7696877,2.026875
grid,-68,42,148.29857,0.99906206,-1.3055953,9.73568,-0.4381108,7.7696877,2.026875
grid,-67,-43,212.692,0.9951444,-0.94249636,7.044756,-0.3847998,7.7696877,2.026875
grid,-67,-42,212.0822,0.98844886,-0.9552127,7.0787725,-0.3856982,7.7696877,2.026875
grid,-67,-41,211.46416,0.98186684,-0.967891,7.1126823,-0.3865917,7.7696877,2.026875
grid,-67,-40,210.83784,0.9754005,-0.9805257,7.1464796,-0.3874803,7.7696877,2.026875
grid,-67,-39,210.20325,0.9690524,-0.9931111,7.18016,-0.3883637,7.7696877,2.026875
grid,-67,-38,209.56036,0.9628246,-1.0056405,7.21372,-0.3892418,7.7696877,2.026875
grid,-67,-37,208.9092,0.95671964,-1.0181075,7.2471538,-0.3901144,7.7696877,2.026875
grid,-67,-36,208.24976,0.9507398,-1.0305052,7.2804575,-0.3909813,7.7696877,2.026875
grid,-67,-35,207.58205,0.9448875,-1.0428267,7.313626,-0.3918422,7.7696877,2.026875
grid,-67,-34,206.9061,0.9391652,-1.0550649,7.3466554,-0.392697,7.7696877,2.026875
grid,-67,-33,206.22198,0.9335751,-1.0672098,7.3795385,-0.39354536,7.7696877,2.026875
grid,-67,-32,205.52971,0.9281197,-1.0792553,7.412272,-0.39438725,7.7696877,2.026875
grid,-67,-31,204.82936,0.92280143,-1.0911914,7.444849,-0.39522222,7.7696877,2.026875
grid,-67,-30,204.121,0.91762257,-1.1030095,7.4772644,-0.39605016,7.7696877,2.026875
grid,-67,-29,203.40471,0.91258556,-1.1147002,7.509513,-0.39687088,7.7696877,2.026875
grid,-67,-28,202.68057,0.9076928,-1.1262538,7.5415897,-0.39768398,7.7696877,2.026875
grid,-67,-27,201.94872,0.90294653,-1.1376597,7.573487,-0.3984894,7.7696877,2.026875
grid,-67,-26,201.20923,0.8983491,-1.1489074,7.6052,-0.39928672,7.7696877,2.026875
grid,-67,-25,200.46228,0.8939029,-1.1599855,7.636723,-0.40007576,7.7696877,2.026875
grid,-67,-24,199.708,0.8896101,-1.170883,7.668048,-0.40085626,7.7696877,2.026875
grid,-67,-23,198.94652,0.885473,-1.1815879,7.6991706,-0.4016279,7.7696877,2.026875
grid,-67,0,180,0.8375,-1.3418503,8.343653,-0.41629702,7.7696877,2.026875
grid,-67,23,161.0535,0.885473,-1.3265126,9.034243,-0.42803946,7.7696877,2.026875
grid,-67,24,160.29202,0.8896101,-1.3240231,9.06905,-0.42857152,7.7696877,2.026875
grid,-67,25,159.53773,0.8939029,-1.3214471,9.104164,-0.42910483,7.7696877,2.026875
grid,-67,26,158.79079,0.8983491,-1.3187895,9.139575,-0.42963934,7.7696877,2.026875
grid,-67,27,158.0513,0.90294653,-1.3160553,9.175278,-0.43017507,7.7696877,2.026875
grid,-67,28,157.31944,0.9076928,-1.3132516,9.211259,-0.43071184,7.7696877,2.026875
grid,-67,29,156.5953,0.91258556,-1.3103827,9.247508,-0.4312497,7.7696877,2.026875
grid,-67,30,155.87901,0.91762257,-1.3074545,9.284019,-0.43178853,7.7696877,2.026875
grid,-67,31,155.17065,0.92280143,-1.3044717,9.32078,-0.43232834,7.7696877,2.026875
grid,-67,32,154.4703,0.9281197,-1.3014395,9.357782,-0.43286908,7.7696877,2.026875
grid,-67,33,153.77803,0.9335751,-1.2983606,9.39502,-0.43341064,7.7696877,2.026875
grid,-67,34,153.09392,0.9391652,-1.295241,9.432481,-0.43395308,7.7696877,2.026875
grid,-67,35,152.41797,0.9448875,-1.2920836,9.47016,-0.43449622,7.7696877,2.026875
grid,-67,36,151.75026,0.9507398,-1.2888925,9.508049,-0.43504018,7.7696877,2.026875
grid,-67,37,151.09082,0.95671964,-1.2856721,9.546137,-0.43558472,7.7696877,2.026875
grid,-67,38,150.43965,0.9628246,-1.2824247,9.584418,-0.43613002,7.7696877,2.026875
grid,-67,39,149.79675,0.9690524,-1.2791537,9.622888,-0.4366759,7.7696877,2.026875
grid,-67,40,149.16217,0.9754005,-1.2758625,9.661533,-0.4372224,7.7696877,2.026875
grid,-67,41,148.53586,0.98186684,-1.2725534,9.700354,-0.43776938,7.7696877,2.026875
grid,-67,42,147.91782,0.98844886,-1.2692304,9.739336,-0.43831694,7.7696877,2.026875
grid,-67,43,147.30801,0.9951444,-1.2658939,9.778481,-0.43886492,7.7696877,2.026875
grid,-66,-45,214.28688,0.9985145,-0.8793553,6.973814,-0.38306642,7.7696877,2.026875
grid,-66,-44,213.69008,0.9915266,-0.8921473,7.0080986,-0.38397664,7.7696877,2.026875
grid,-66,-43,213.08487,0.98464775,-0.9049144,7.0422864,-0.38488245,7.7696877,2.026875
grid,-66,-42,212.4712,0.97788036,-0.9176524,7.0763707,-0.38578376,7.7696877,2.026875
