sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-70,-37,207.85966,0.9897127,-1.1913377,6.4615984,5.207503E-08,7.7265635,2.015625
grid,-70,-36,207.21613,0.98393345,-1.1972474,6.5101323,5.233335E-08,7.7265635,2.015625
grid,-70,-35,206.56506,0.97827977,-1.2035096,6.558457,5.2607078E-08,7.7265635,2.015625
grid,-70,-34,205.90652,0.9727538,-1.2101326,6.606574,5.2896574E-08,7.7265635,2.015625
grid,-70,-33,205.24054,0.9673579,-1.2171266,6.654486,5.3202292E-08,7.7265635,2.015625
grid,-70,-32,204.56718,0.96209407,-1.2245,6.7021937,5.3524595E-08,7.7265635,2.015625
grid,-70,-31,203.8865,0.9569646,-1.232263,6.7497005,5.386393E-08,7.7265635,2.015625
grid,-70,-30,203.19861,0.95197165,-1.2404238,6.7970066,5.422065E-08,7.7265635,2.015625
grid,-70,-29,202.50354,0.9471173,-1.2489936,6.844117,5.4595247E-08,7.7265635,2.015625
grid,-70,-28,201.80142,0.94240385,-1.2579811,6.891034,5.49881E-08,7.7265635,2.015625
grid,-70,-27,201.09236,0.9378333,-1.2673963,6.93776,5.539966E-08,7.7265635,2.015625
grid,-70,-26,200.37645,0.9334077,-1.2772495,6.9843,5.583035E-08,7.7265635,2.015625
grid,-70,-25,199.65384,0.9291293,-1.28755,7.0306563,5.6280605E-08,7.7265635,2.015625
grid,-70,-24,198.92465,0.925,-1.2983084,7.0768337,5.6750864E-08,7.7265635,2.015625
grid,-70,-23,198.18906,0.9210219,-1.3095337,7.122836,5.7241543E-08,7.7265635,2.015625
grid,-70,0,180,0.875,-1.71875,8.146576,7.512895E-08,7.7265635,2.015625
grid,-70,23,161.81096,0.9210219,-1.588788,9.402994,6.9448134E-08,7.7265635,2.015625
grid,-70,24,161.07536,0.925,-1.590111,9.459452,6.950596E-08,7.7265635,2.015625
grid,-70,25,160.34618,0.9291293,-1.5919492,9.516125,6.9586314E-08,7.7265635,2.015625
grid,-70,26,159.62357,0.9334077,-1.5942937,9.573017,6.9688795E-08,7.7265635,2.015625
grid,-70,27,158.90765,0.9378333,-1.5971355,9.630136,6.981301E-08,7.7265635,2.015625
grid,-70,28,158.1986,0.94240385,-1.6004664,9.687482,6.995861E-08,7.7265635,2.015625
grid,-70,29,157.49648,0.9471173,-1.6042767,9.745062,7.012516E-08,7.7265635,2.015625
grid,-70,30,156.8014,0.95197165,-1.6085576,9.80288,7.031229E-08,7.7265635,2.015625
grid,-70,31,156.11351,0.9569646,-1.6133009,9.860939,7.0519626E-08,7.7265635,2.015625
grid,-70,32,155.43283,0.96209407,-1.6184968,9.919243,7.0746744E-08,7.7265635,2.015625
grid,-70,33,154.75948,0.9673579,-1.624137,9.977794,7.099329E-08,7.7265635,2.015625
grid,-70,34,154.09349,0.9727538,-1.6302123,10.036595,7.125885E-08,7.7265635,2.015625
grid,-70,35,153.43495,0.97827977,-1.6367147,10.09565,7.154307E-08,7.7265635,2.015625
grid,-70,36,152.78389,0.98393345,-1.6436346,10.154959,7.1845555E-08,7.7265635,2.015625
