sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-71,33,155.07152,0.97867894,-1.9412658,9.693147,-0.4065994,6.417001,1.674
grid,-71,34,154.4115,0.98401284,-1.9477963,9.747426,-0.4083033,6.417001,1.6740001
grid,-71,35,153.75865,0.98947585,-1.9545,9.801817,-0.40999734,6.4170003,1.674
grid,-71,36,153.11307,0.9950659,-1.9613752,9.856308,-0.41168177,6.417001,1.6740001
grid,-70,-38,208.49565,0.99561536,-1.9830273,6.6816077,-0.22198923,6.417001,1.674
grid,-70,-37,207.85966,0.9897127,-1.974366,6.716536,-0.22523609,6.417001,1.674
grid,-70,-36,207.21613,0.98393345,-1.9658597,6.7515492,-0.22852045,6.417001,1.6740001
grid,-70,-35,206.56506,0.97827977,-1.957512,6.786652,-0.23183945,6.417001,1.674
grid,-70,-34,205.90652,0.9727538,-1.9493272,6.821844,-0.23519063,6.417001,1.674
grid,-70,-33,205.24054,0.9673579,-1.9413102,6.857126,-0.23857187,6.417001,1.6740001
grid,-70,-32,204.56718,0.96209407,-1.9334643,6.892501,-0.24198027,6.4170003,1.674
grid,-70,-31,203.8865,0.9569646,-1.9257946,6.927969,-0.24541275,6.417001,1.674
grid,-70,-30,203.19861,0.95197165,-1.9183049,6.963533,-0.24886627,6.417001,1.6740001
grid,-70,-29,202.50354,0.9471173,-1.9109993,6.9991937,-0.25233796,6.417001,1.674
grid,-70,-28,201.80142,0.94240385,-1.9038824,7.034952,-0.2558242,6.417001,1.674
grid,-70,-27,201.09236,0.9378333,-1.8969582,7.0708103,-0.25932172,6.417001,1.674
grid,-70,-26,200.37645,0.9334077,-1.8902317,7.1067715,-0.26282665,6.417001,1.674
grid,-70,-25,199.65384,0.9291293,-1.883706,7.1428337,-0.26633546,6.417001,1.674
grid,-70,-24,198.92465,0.925,-1.8773861,7.1790013,-0.2698443,6.417001,1.6740001
grid,-70,-23,198.18906,0.9210219,-1.8712763,7.2152734,-0.27334866,6.417001,1.6740001
grid,-70,0,180,0.875,-1.79691,8.082599,-0.34137353,6.417001,1.674
grid,-70,23,161.81096,0.9210219,-1.8474665,9.158541,-0.38419482,6.417001,1.6740001
grid,-70,24,161.07536,0.925,-1.8521849,9.210903,-0.38598245,6.417001,1.6740001
grid,-70,25,160.34618,0.9291293,-1.8571037,9.263546,-0.38776198,6.417001,1.674
grid,-70,26,159.62357,0.9334077,-1.8622206,9.316448,-0.38953352,6.417001,1.674
grid,-70,27,158.90765,0.9378333,-1.8675328,9.369591,-0.39129734,6.417001,1.674
grid,-70,28,158.1986,0.94240385,-1.8730389,9.422955,-0.39305195,6.417001,1.674
grid,-70,29,157.49648,0.9471173,-1.8787358,9.476524,-0.3947983,6.417001,1.674
grid,-70,30,156.8014,0.95197165,-1.8846214,9.530278,-0.39653546,6.417001,1.6740001
grid,-70,31,156.11351,0.9569646,-1.8906927,9.584201,-0.39826363,6.417001,1.674
grid,-70,32,155.43283,0.96209407,-1.8969467,9.638279,-0.39998257,6.4170003,1.674
grid,-70,33,154.75948,0.9673579,-1.9033824,9.692492,-0.40169182,6.417001,1.6740001
grid,-70,34,154.09349,0.9727538,-1.9099951,9.746828,-0.40339145,6.417001,1.674
grid,-70,35,153.43495,0.97827977,-1.9167829,9.8012705,-0.40508166,6.417001,1.674
grid,-70,36,152.78389,0.98393345,-1.9237431,9.855804,-0.40676144,6.417001,1.6740001
grid,-70,37,152.14035,0.9897127,-1.9308724,9.910419,-0.40843093,6.417001,1.674
grid,-70,38,151.50436,0.99561536,-1.9381676,9.965097,-0.41009057,6.417001,1.674
grid,-69,-40,210.10132,0.9969485,-1.9636827,6.609966,-0.21075445,6.417001,1.674
grid,-69,-39,209.4759,0.99073833,-1.9546413,6.6446757,-0.21389629,6.417001,1.674
grid,-69,-38,208.84267,0.98464775,-1.9457465,6.679471,-0.2170815,6.417001,1.674
grid,-69,-37,208.20164,0.978679,-1.9370028,6.71435,-0.22030732,6.417001,1.674
grid,-69,-36,207.55283,0.9728341,-1.9284133,6.749319,-0.2235721,6.417001,1.6740001
grid,-69,-35,206.89626,0.9671156,-1.9199831,6.7843747,-0.22687358,6.417001,1.6740001
grid,-69,-34,206.23195,0.9615255,-1.9117169,6.819523,-0.23020926,6.417001,1.6740001
grid,-69,-33,205.55998,0.95606613,-1.9036171,6.85476,-0.23357643,6.417001,1.674
grid,-69,-32,204.88037,0.95073986,-1.8956902,6.8900914,-0.23697233,6.417001,1.674
grid,-69,-31,204.19322,0.9455488,-1.8879392,6.925517,-0.24039426,6.417001,1.674
grid,-69,-30,203.49858,0.9404952,-1.8803687,6.9610376,-0.24383909,6.417001,1.6740001
grid,-69,-29,202.79652,0.9355814,-1.8729839,6.996657,-0.24730368,6.417001,1.674
grid,-69,-28,202.08719,0.93080944,-1.8657882,7.0323734,-0.25078416,6.417001,1.6740001
